TA_site	BHI	Serum	HSerum
tig00000001:1834161-1834163	0	0	0
tig00000001:1834164-1834166	0	0	0
tig00000001:1834210-1834212	0	0	0
tig00000001:1834212-1834214	0	0	0
tig00000001:1834235-1834237	0	0	0
tig00000001:1834248-1834250	0	0	0
tig00000001:1834277-1834279	0	0	0
tig00000001:1834292-1834294	0	0	0
tig00000001:1834353-1834355	0	0	0
tig00000001:1834368-1834370	0	0	0
tig00000001:1834403-1834405	0	0	0
tig00000001:1834415-1834417	2	0	2
tig00000001:1834425-1834427	2	0	2
tig00000001:1834429-1834431	2	0	2
tig00000001:1834449-1834451	2	0	2
tig00000001:1834461-1834463	2	0	2
tig00000001:1834468-1834470	0	0	0
tig00000001:1834499-1834501	0	0	0
tig00000001:1834519-1834521	0	0	0
tig00000001:1834521-1834523	0	0	0
tig00000001:1834533-1834535	0	0	0
tig00000001:1834538-1834540	0	0	0
tig00000001:1834565-1834567	0	0	0
tig00000001:1834583-1834585	0	0	0
tig00000001:1834595-1834597	0	0	0
tig00000001:1834616-1834618	0	0	0
tig00000001:1834619-1834621	0	0	0
tig00000001:1834630-1834632	0	0	0
tig00000001:1834685-1834687	0	0	0
tig00000001:1834735-1834737	0	0	0
tig00000001:1834745-1834747	0	0	0
tig00000001:1834765-1834767	0	0	0
tig00000001:1834774-1834776	0	0	0
tig00000001:1834779-1834781	0	0	0
tig00000001:1834788-1834790	0	0	0
tig00000001:1834794-1834796	0	0	0
tig00000001:1834858-1834860	0	0	0
tig00000001:1834882-1834884	0	0	0
tig00000001:1834886-1834888	0	0	0
tig00000001:1834900-1834902	0	0	0
tig00000001:1834909-1834911	0	0	0
tig00000001:1834936-1834938	0	0	0
tig00000001:1834947-1834949	0	0	0
tig00000001:1834951-1834953	0	0	0
tig00000001:1834954-1834956	0	0	0
tig00000001:1834958-1834960	0	0	0
tig00000001:1834968-1834970	0	0	0
tig00000001:1834995-1834997	0	0	0
tig00000001:1835004-1835006	0	0	0
tig00000001:1835012-1835014	0	0	0
tig00000001:1835043-1835045	0	0	0
tig00000001:1835096-1835098	0	0	0
tig00000001:1835103-1835105	0	0	0
tig00000001:1835130-1835132	0	0	0
tig00000001:1835161-1835163	0	0	0
tig00000001:1835186-1835188	0	0	0
tig00000001:1835197-1835199	0	0	0
tig00000001:1835226-1835228	0	0	0
tig00000001:1835288-1835290	0	0	0
tig00000001:1835312-1835314	0	0	0
tig00000001:1835334-1835336	0	0	0
tig00000001:1835336-1835338	0	0	0
tig00000001:1835345-1835347	0	0	0
tig00000001:1835390-1835392	0	0	0
tig00000001:1835404-1835406	0	0	0
tig00000001:1835411-1835413	0	0	0
tig00000001:1835443-1835445	0	0	0
tig00000001:1835458-1835460	0	0	0
tig00000001:1835485-1835487	0	0	0
tig00000001:1835518-1835520	0	0	0
tig00000001:1835531-1835533	0	0	0
tig00000001:1835552-1835554	0	0	0
tig00000001:1835579-1835581	0	0	0
tig00000001:1835590-1835592	0	0	0
tig00000001:1835603-1835605	0	0	0
tig00000001:1835624-1835626	0	0	0
tig00000001:1835660-1835662	0	0	0
tig00000001:1835665-1835667	0	0	0
tig00000001:1835686-1835688	0	0	0
tig00000001:1835731-1835733	0	0	0
tig00000001:1835762-1835764	0	0	0
tig00000001:1835779-1835781	0	0	0
tig00000001:1835794-1835796	0	0	0
tig00000001:1835800-1835802	0	0	0
tig00000001:1835812-1835814	0	0	0
tig00000001:1835833-1835835	0	0	0
tig00000001:1835872-1835874	0	0	0
tig00000001:1835879-1835881	0	0	0
tig00000001:1835886-1835888	0	0	0
tig00000001:1835896-1835898	0	0	0
tig00000001:1835906-1835908	0	0	0
tig00000001:1835910-1835912	0	0	0
tig00000001:1835927-1835929	0	0	0
tig00000001:1835944-1835946	0	0	0
tig00000001:1836004-1836006	0	0	0
tig00000001:1836008-1836010	0	0	0
tig00000001:1836010-1836012	0	0	0
tig00000001:1836020-1836022	0	0	0
tig00000001:1836039-1836041	0	0	0
tig00000001:1836065-1836067	0	0	0
tig00000001:1836073-1836075	0	0	0
tig00000001:1836081-1836083	0	0	0
tig00000001:1836117-1836119	0	0	0
tig00000001:1836165-1836167	0	0	0
tig00000001:1836178-1836180	0	0	0
tig00000001:1836180-1836182	0	0	0
tig00000001:1836207-1836209	0	0	0
tig00000001:1836221-1836223	0	0	0
tig00000001:1836237-1836239	0	0	0
tig00000001:1836239-1836241	0	0	0
tig00000001:1836243-1836245	0	0	0
tig00000001:1836261-1836263	0	0	0
tig00000001:1836265-1836267	0	0	0
tig00000001:1836267-1836269	0	0	0
tig00000001:1836272-1836274	0	0	0
tig00000001:1836275-1836277	0	0	1
tig00000001:1836283-1836285	0	0	2
tig00000001:1836324-1836326	2	0	0
tig00000001:1836345-1836347	2	0	0
tig00000001:1836349-1836351	2	0	0
tig00000001:1836356-1836358	2	0	0
tig00000001:1836365-1836367	0	0	0
tig00000001:1836380-1836382	0	0	0
tig00000001:1836392-1836394	0	0	0
tig00000001:1836396-1836398	0	0	0
tig00000001:1836456-1836458	0	0	0
tig00000001:1836462-1836464	0	0	0
tig00000001:1836480-1836482	0	0	0
tig00000001:1836489-1836491	0	0	0
tig00000001:1836507-1836509	0	0	0
tig00000001:1836524-1836526	0	0	0
tig00000001:1836544-1836546	0	0	0
tig00000001:1836563-1836565	0	0	0
tig00000001:1836584-1836586	0	0	0
tig00000001:1836629-1836631	0	0	0
tig00000001:1836642-1836644	0	0	0
tig00000001:1836647-1836649	0	0	0
tig00000001:1836657-1836659	0	0	0
tig00000001:1836667-1836669	0	0	0
tig00000001:1836678-1836680	0	0	0
tig00000001:1836688-1836690	0	0	0
tig00000001:1836704-1836706	0	0	0
tig00000001:1836713-1836715	0	0	0
tig00000001:1836732-1836734	0	0	0
tig00000001:1836738-1836740	0	0	0
tig00000001:1836741-1836743	0	0	0
tig00000001:1836754-1836756	0	0	0
tig00000001:1836756-1836758	0	0	0
tig00000001:1836766-1836768	0	0	0
tig00000001:1836776-1836778	0	0	0
tig00000001:1836786-1836788	0	0	0
tig00000001:1836794-1836796	0	0	0
tig00000001:1836796-1836798	0	0	0
tig00000001:1836809-1836811	0	0	0
tig00000001:1836824-1836826	0	0	0
tig00000001:1836833-1836835	0	0	0
tig00000001:1836869-1836871	0	0	0
tig00000001:1836871-1836873	0	0	0
tig00000001:1836873-1836875	0	0	0
tig00000001:1836883-1836885	0	0	0
tig00000001:1836893-1836895	0	0	0
tig00000001:1836905-1836907	0	0	0
tig00000001:1836918-1836920	0	2	0
tig00000001:1836929-1836931	0	2	0
tig00000001:1836954-1836956	0	2	0
tig00000001:1836965-1836967	0	2	0
tig00000001:1836977-1836979	0	0	0
tig00000001:1836985-1836987	0	0	0
tig00000001:1837002-1837004	0	0	0
tig00000001:1837019-1837021	0	0	0
tig00000001:1837029-1837031	0	0	0
tig00000001:1837052-1837054	0	0	0
tig00000001:1837056-1837058	0	0	0
tig00000001:1837068-1837070	0	0	0
tig00000001:1837081-1837083	0	0	0
tig00000001:1837087-1837089	0	0	0
tig00000001:1837096-1837098	0	0	0
tig00000001:1837101-1837103	0	0	0
tig00000001:1837107-1837109	0	0	0
tig00000001:1837116-1837118	0	0	0
tig00000001:1837137-1837139	0	0	0
tig00000001:1837146-1837148	0	0	0
tig00000001:1837218-1837220	2	2	2
tig00000001:1837247-1837249	2	2	2
tig00000001:1837249-1837251	2	2	2
tig00000001:1837266-1837268	0	0	0
tig00000001:1837291-1837293	0	0	0
tig00000001:1837293-1837295	0	0	0
tig00000001:1837310-1837312	0	0	0
tig00000001:1837317-1837319	0	0	0
tig00000001:1837322-1837324	0	0	0
tig00000001:1837386-1837388	0	0	0
tig00000001:1837417-1837419	0	0	0
tig00000001:1837433-1837435	0	0	0
tig00000001:1837442-1837444	0	0	0
tig00000001:1837452-1837454	0	0	0
tig00000001:1837461-1837463	0	0	0
tig00000001:1837485-1837487	0	0	0
tig00000001:1837489-1837491	0	0	0
tig00000001:1837547-1837549	0	0	0
tig00000001:1837575-1837577	0	0	0
tig00000001:1837580-1837582	0	0	0
tig00000001:1837585-1837587	0	0	0
tig00000001:1837594-1837596	0	0	0
tig00000001:1837644-1837646	0	0	0
tig00000001:1837652-1837654	0	0	0
tig00000001:1837659-1837661	0	0	0
tig00000001:1837666-1837668	0	0	0
tig00000001:1837668-1837670	0	0	0
tig00000001:1837680-1837682	0	0	0
tig00000001:1837682-1837684	0	0	0
tig00000001:1837697-1837699	0	0	0
tig00000001:1837699-1837701	0	0	0
tig00000001:1837711-1837713	0	0	0
tig00000001:1837719-1837721	0	0	0
tig00000001:1837723-1837725	0	0	0
tig00000001:1837727-1837729	0	0	0
tig00000001:1837752-1837754	0	0	0
tig00000001:1837761-1837763	0	0	0
tig00000001:1837801-1837803	0	0	0
tig00000001:1837822-1837824	0	0	0
tig00000001:1837833-1837835	0	0	0
tig00000001:1837837-1837839	0	0	0
tig00000001:1837850-1837852	0	0	0
tig00000001:1837867-1837869	0	0	0
tig00000001:1837902-1837904	0	0	0
tig00000001:1837905-1837907	0	0	0
tig00000001:1837921-1837923	0	0	0
tig00000001:1837930-1837932	0	0	0
tig00000001:1837943-1837945	0	0	0
tig00000001:1837961-1837963	0	0	0
tig00000001:1837986-1837988	0	0	0
tig00000001:1838021-1838023	0	0	0
tig00000001:1838076-1838078	0	0	0
tig00000001:1838082-1838084	0	0	0
tig00000001:1838107-1838109	0	0	0
tig00000001:1838144-1838146	0	0	0
tig00000001:1838146-1838148	0	0	0
tig00000001:1838159-1838161	0	0	0
tig00000001:1838164-1838166	0	0	0
tig00000001:1838181-1838183	0	0	0
tig00000001:1838214-1838216	0	0	0
tig00000001:1838232-1838234	0	0	0
tig00000001:1838239-1838241	0	0	0
tig00000001:1838257-1838259	0	0	0
tig00000001:1838268-1838270	0	0	0
tig00000001:1838270-1838272	0	0	0
tig00000001:1838296-1838298	0	0	0
tig00000001:1838302-1838304	0	0	0
tig00000001:1838333-1838335	0	0	0
tig00000001:1838337-1838339	0	0	0
tig00000001:1838342-1838344	0	0	0
tig00000001:1838348-1838350	0	0	0
tig00000001:1838354-1838356	0	0	0
tig00000001:1838363-1838365	0	0	0
tig00000001:1838374-1838376	0	0	0
tig00000001:1838382-1838384	0	0	0
tig00000001:1838427-1838429	0	0	0
tig00000001:1838466-1838468	0	0	0
tig00000001:1838477-1838479	0	0	0
tig00000001:1838490-1838492	0	0	0
tig00000001:1838494-1838496	0	0	0
tig00000001:1838502-1838504	0	0	0
tig00000001:1838519-1838521	0	0	0
tig00000001:1838521-1838523	0	0	0
tig00000001:1838542-1838544	0	0	0
tig00000001:1838552-1838554	0	0	0
tig00000001:1838556-1838558	0	0	0
tig00000001:1838568-1838570	0	0	0
tig00000001:1838577-1838579	0	0	0
tig00000001:1838586-1838588	0	0	0
tig00000001:1838590-1838592	0	0	0
tig00000001:1838629-1838631	0	0	0
tig00000001:1838634-1838636	0	0	0
tig00000001:1838638-1838640	0	0	0
tig00000001:1838649-1838651	0	0	0
tig00000001:1838668-1838670	0	0	0
tig00000001:1838679-1838681	0	0	0
tig00000001:1838686-1838688	0	0	0
tig00000001:1838689-1838691	0	0	0
tig00000001:1838701-1838703	0	0	0
tig00000001:1838717-1838719	0	0	0
tig00000001:1838723-1838725	0	0	0
tig00000001:1838772-1838774	0	0	0
tig00000001:1838787-1838789	0	0	0
tig00000001:1838798-1838800	0	0	0
tig00000001:1838813-1838815	0	0	0
tig00000001:1838844-1838846	0	0	0
tig00000001:1838857-1838859	0	0	0
tig00000001:1838860-1838862	0	0	0
tig00000001:1838877-1838879	0	0	0
tig00000001:1838888-1838890	0	0	0
tig00000001:1838940-1838942	2	0	0
tig00000001:1838959-1838961	2	0	0
tig00000001:1838967-1838969	0	0	0
tig00000001:1838975-1838977	0	0	0
tig00000001:1838979-1838981	0	0	0
tig00000001:1838998-1839000	0	0	0
tig00000001:1839003-1839005	0	0	0
tig00000001:1839015-1839017	0	0	0
tig00000001:1839028-1839030	0	0	0
tig00000001:1839064-1839066	0	0	0
tig00000001:1839070-1839072	0	0	0
tig00000001:1839123-1839125	0	0	0
tig00000001:1839154-1839156	0	0	0
tig00000001:1839165-1839167	0	0	0
tig00000001:1839183-1839185	0	0	0
tig00000001:1839215-1839217	0	0	0
tig00000001:1839242-1839244	0	0	0
tig00000001:1839249-1839251	0	0	0
tig00000001:1839259-1839261	0	0	0
tig00000001:1839269-1839271	0	0	0
tig00000001:1839274-1839276	0	0	0
tig00000001:1839306-1839308	0	0	0
tig00000001:1839322-1839324	0	0	0
tig00000001:1839335-1839337	0	0	0
tig00000001:1839339-1839341	0	0	0
tig00000001:1839342-1839344	0	0	0
tig00000001:1839363-1839365	0	0	0
tig00000001:1839390-1839392	0	0	0
tig00000001:1839405-1839407	0	0	0
tig00000001:1839419-1839421	0	0	0
tig00000001:1839445-1839447	0	0	0
tig00000001:1839451-1839453	0	0	0
tig00000001:1839471-1839473	0	0	0
tig00000001:1839477-1839479	0	0	0
tig00000001:1839488-1839490	0	0	0
tig00000001:1839491-1839493	0	0	0
tig00000001:1839499-1839501	0	0	0
tig00000001:1839504-1839506	0	0	0
tig00000001:1839515-1839517	0	0	0
tig00000001:1839519-1839521	0	0	0
tig00000001:1839558-1839560	0	0	0
tig00000001:1839588-1839590	0	0	0
tig00000001:1839600-1839602	0	0	0
tig00000001:1839603-1839605	0	0	0
tig00000001:1839607-1839609	0	0	0
tig00000001:1839611-1839613	0	0	0
tig00000001:1839619-1839621	0	0	0
tig00000001:1839636-1839638	0	0	0
tig00000001:1839645-1839647	0	0	0
tig00000001:1839669-1839671	0	0	0
tig00000001:1839678-1839680	0	0	0
tig00000001:1839738-1839740	0	0	0
tig00000001:1839756-1839758	0	0	0
tig00000001:1839774-1839776	0	0	0
tig00000001:1839779-1839781	0	0	0
tig00000001:1839792-1839794	0	0	0
tig00000001:1839832-1839834	0	0	0
tig00000001:1839835-1839837	0	0	0
tig00000001:1839849-1839851	0	0	0
tig00000001:1839863-1839865	0	0	0
tig00000001:1839871-1839873	0	0	0
tig00000001:1839886-1839888	0	0	0
tig00000001:1839889-1839891	0	0	0
tig00000001:1839919-1839921	0	0	0
tig00000001:1839953-1839955	0	0	0
tig00000001:1839970-1839972	0	0	0
tig00000001:1839984-1839986	0	0	0
tig00000001:1840001-1840003	0	0	0
tig00000001:1840008-1840010	0	0	0
tig00000001:1840014-1840016	0	0	0
tig00000001:1840018-1840020	0	0	0
tig00000001:1840020-1840022	0	0	0
tig00000001:1840032-1840034	0	0	0
tig00000001:1840037-1840039	0	0	0
tig00000001:1840054-1840056	0	0	0
tig00000001:1840082-1840084	0	0	0
tig00000001:1840118-1840120	0	0	0
tig00000001:1840143-1840145	0	0	0
tig00000001:1840153-1840155	0	0	0
tig00000001:1840171-1840173	0	0	0
tig00000001:1840190-1840192	0	0	0
tig00000001:1840196-1840198	0	0	0
tig00000001:1840228-1840230	2	2	2
tig00000001:1840234-1840236	2	2	2
tig00000001:1840240-1840242	2	2	2
tig00000001:1840248-1840250	2	2	2
tig00000001:1840256-1840258	2	2	2
tig00000001:1840269-1840271	2	2	2
tig00000001:1840278-1840280	0	2	1
tig00000001:1840300-1840302	0	2	0
tig00000001:1840329-1840331	0	0	0
tig00000001:1840337-1840339	0	0	0
tig00000001:1840364-1840366	0	0	0
tig00000001:1840376-1840378	0	0	0
tig00000001:1840380-1840382	0	0	0
tig00000001:1840406-1840408	0	0	0
tig00000001:1840425-1840427	0	0	0
tig00000001:1840429-1840431	0	0	0
tig00000001:1840439-1840441	0	0	0
tig00000001:1840445-1840447	0	0	0
tig00000001:1840454-1840456	0	0	0
tig00000001:1840465-1840467	0	0	0
tig00000001:1840470-1840472	0	0	0
tig00000001:1840475-1840477	0	0	0
tig00000001:1840498-1840500	0	0	0
tig00000001:1840504-1840506	0	0	0
tig00000001:1840526-1840528	0	0	0
tig00000001:1840538-1840540	0	0	0
tig00000001:1840551-1840553	0	0	0
tig00000001:1840559-1840561	0	0	0
tig00000001:1840587-1840589	0	0	0
tig00000001:1840602-1840604	0	0	0
tig00000001:1840604-1840606	0	0	0
tig00000001:1840623-1840625	0	0	0
tig00000001:1840663-1840665	0	0	0
tig00000001:1840667-1840669	0	0	0
tig00000001:1840676-1840678	0	0	0
tig00000001:1840696-1840698	0	0	0
tig00000001:1840699-1840701	0	0	0
tig00000001:1840728-1840730	0	0	0
tig00000001:1840730-1840732	0	0	0
tig00000001:1840747-1840749	0	0	0
tig00000001:1840763-1840765	0	0	0
tig00000001:1840767-1840769	0	0	0
tig00000001:1840769-1840771	0	0	0
tig00000001:1840773-1840775	0	0	0
tig00000001:1840776-1840778	0	0	0
tig00000001:1840779-1840781	0	0	0
tig00000001:1840784-1840786	0	0	0
tig00000001:1840795-1840797	0	0	0
tig00000001:1840807-1840809	0	0	0
tig00000001:1840835-1840837	0	0	0
tig00000001:1840846-1840848	0	0	0
tig00000001:1840857-1840859	0	0	0
tig00000001:1840863-1840865	0	0	0
tig00000001:1840871-1840873	0	0	0
tig00000001:1840878-1840880	0	0	0
tig00000001:1840916-1840918	0	0	0
tig00000001:1840933-1840935	0	0	0
tig00000001:1840955-1840957	0	0	0
tig00000001:1840958-1840960	0	0	0
tig00000001:1840966-1840968	0	0	0
tig00000001:1840981-1840983	0	0	0
tig00000001:1840983-1840985	0	0	0
tig00000001:1841010-1841012	0	0	0
tig00000001:1841012-1841014	0	0	0
tig00000001:1841014-1841016	0	0	0
tig00000001:1841019-1841021	0	0	0
tig00000001:1841023-1841025	0	0	0
tig00000001:1841030-1841032	0	0	0
tig00000001:1841034-1841036	0	0	0
tig00000001:1841062-1841064	0	0	0
tig00000001:1841094-1841096	0	0	0
tig00000001:1841097-1841099	0	0	0
tig00000001:1841100-1841102	0	0	0
tig00000001:1841106-1841108	0	0	0
tig00000001:1841154-1841156	0	0	0
tig00000001:1841159-1841161	0	0	0
tig00000001:1841161-1841163	0	0	0
tig00000001:1841172-1841174	0	0	0
tig00000001:1841184-1841186	0	0	0
tig00000001:1841198-1841200	0	0	0
tig00000001:1841217-1841219	0	0	0
tig00000001:1841229-1841231	0	0	0
tig00000001:1841253-1841255	0	0	0
tig00000001:1841261-1841263	0	0	0
tig00000001:1841266-1841268	0	0	0
tig00000001:1841275-1841277	0	0	0
tig00000001:1841331-1841333	0	0	0
tig00000001:1841371-1841373	0	0	0
tig00000001:1841377-1841379	0	0	0
tig00000001:1841406-1841408	0	0	0
tig00000001:1841449-1841451	0	0	0
tig00000001:1841454-1841456	0	0	0
tig00000001:1841478-1841480	0	0	0
tig00000001:1841508-1841510	0	0	0
tig00000001:1841523-1841525	0	0	0
tig00000001:1841545-1841547	0	0	0
tig00000001:1841584-1841586	0	0	0
tig00000001:1841609-1841611	0	0	0
tig00000001:1841619-1841621	0	0	0
tig00000001:1841633-1841635	0	0	0
tig00000001:1841663-1841665	0	0	0
tig00000001:1841667-1841669	0	0	0
tig00000001:1841670-1841672	0	0	0
tig00000001:1841674-1841676	0	0	0
tig00000001:1841699-1841701	0	0	0
tig00000001:1841706-1841708	0	0	0
tig00000001:1841714-1841716	0	0	0
tig00000001:1841718-1841720	0	0	0
tig00000001:1841753-1841755	0	0	0
tig00000001:1841763-1841765	0	0	0
tig00000001:1841788-1841790	0	0	0
tig00000001:1841792-1841794	0	0	0
tig00000001:1841795-1841797	0	0	0
tig00000001:1841797-1841799	0	0	0
tig00000001:1841829-1841831	0	0	0
tig00000001:1841852-1841854	0	0	0
tig00000001:1841881-1841883	0	0	0
tig00000001:1841946-1841948	0	0	0
tig00000001:1841954-1841956	0	0	0
tig00000001:1841956-1841958	0	0	0
tig00000001:1841961-1841963	0	0	0
tig00000001:1841976-1841978	0	0	0
tig00000001:1841996-1841998	0	0	0
tig00000001:1842001-1842003	0	0	0
tig00000001:1842010-1842012	0	0	0
tig00000001:1842069-1842071	0	2	0
tig00000001:1842087-1842089	0	2	0
tig00000001:1842095-1842097	0	2	0
tig00000001:1842102-1842104	0	2	0
tig00000001:1842120-1842122	0	0	0
tig00000001:1842122-1842124	0	0	0
tig00000001:1842125-1842127	0	0	0
tig00000001:1842155-1842157	0	0	0
tig00000001:1842196-1842198	0	0	0
tig00000001:1842206-1842208	0	0	0
tig00000001:1842239-1842241	0	0	0
tig00000001:1842261-1842263	0	0	0
tig00000001:1842268-1842270	0	0	0
tig00000001:1842270-1842272	0	0	0
tig00000001:1842315-1842317	0	0	0
tig00000001:1842326-1842328	0	0	0
tig00000001:1842356-1842358	0	0	0
tig00000001:1842389-1842391	0	0	0
tig00000001:1842418-1842420	0	0	0
tig00000001:1842428-1842430	0	0	0
tig00000001:1842434-1842436	0	0	0
tig00000001:1842465-1842467	2	2	2
tig00000001:1842494-1842496	2	2	2
tig00000001:1842501-1842503	2	2	2
tig00000001:1842514-1842516	0	2	0
tig00000001:1842516-1842518	0	2	0
tig00000001:1842540-1842542	0	2	0
tig00000001:1842551-1842553	0	0	0
tig00000001:1842559-1842561	0	0	0
tig00000001:1842565-1842567	0	0	0
tig00000001:1842588-1842590	0	0	0
tig00000001:1842600-1842602	0	0	0
tig00000001:1842611-1842613	0	0	0
tig00000001:1842673-1842675	0	0	0
tig00000001:1842678-1842680	0	0	0
tig00000001:1842685-1842687	0	0	0
tig00000001:1842690-1842692	0	0	0
tig00000001:1842696-1842698	0	0	0
tig00000001:1842705-1842707	0	0	0
tig00000001:1842767-1842769	0	0	0
tig00000001:1842794-1842796	0	0	0
tig00000001:1842796-1842798	0	0	0
tig00000001:1842803-1842805	0	0	0
tig00000001:1842807-1842809	0	0	0
tig00000001:1842818-1842820	0	0	0
tig00000001:1842827-1842829	0	0	0
tig00000001:1842845-1842847	0	0	0
tig00000001:1842847-1842849	0	0	0
tig00000001:1842892-1842894	2	0	0
tig00000001:1842902-1842904	2	0	0
tig00000001:1842915-1842917	0	0	0
tig00000001:1842934-1842936	0	0	0
tig00000001:1842937-1842939	0	0	0
tig00000001:1842951-1842953	0	0	0
tig00000001:1842958-1842960	0	0	0
tig00000001:1842969-1842971	0	0	0
tig00000001:1842971-1842973	0	0	0
tig00000001:1843028-1843030	0	0	0
tig00000001:1843044-1843046	0	0	0
tig00000001:1843056-1843058	0	0	0
tig00000001:1843066-1843068	0	0	0
tig00000001:1843113-1843115	0	0	0
tig00000001:1843119-1843121	0	0	0
tig00000001:1843124-1843126	0	0	0
tig00000001:1843131-1843133	0	0	0
tig00000001:1843139-1843141	0	0	0
tig00000001:1843152-1843154	0	0	0
tig00000001:1843154-1843156	0	0	0
tig00000001:1843162-1843164	0	0	0
tig00000001:1843190-1843192	0	0	0
tig00000001:1843202-1843204	0	0	0
tig00000001:1843213-1843215	0	0	0
tig00000001:1843226-1843228	0	0	0
tig00000001:1843244-1843246	0	0	0
tig00000001:1843251-1843253	0	0	0
tig00000001:1843279-1843281	0	0	0
tig00000001:1843306-1843308	0	0	0
tig00000001:1843313-1843315	0	0	0
tig00000001:1843315-1843317	0	0	0
tig00000001:1843319-1843321	0	0	0
tig00000001:1843346-1843348	0	0	0
tig00000001:1843348-1843350	0	0	0
tig00000001:1843351-1843353	0	0	0
tig00000001:1843373-1843375	0	0	0
tig00000001:1843375-1843377	0	0	0
tig00000001:1843377-1843379	0	0	0
tig00000001:1843390-1843392	0	0	0
tig00000001:1843421-1843423	0	0	0
tig00000001:1843435-1843437	0	0	0
tig00000001:1843470-1843472	0	0	0
tig00000001:1843478-1843480	0	0	0
tig00000001:1843507-1843509	0	0	0
tig00000001:1843518-1843520	0	0	0
tig00000001:1843521-1843523	0	0	0
tig00000001:1843526-1843528	0	0	0
tig00000001:1843532-1843534	0	0	0
tig00000001:1843563-1843565	0	0	0
tig00000001:1843573-1843575	0	0	0
tig00000001:1843592-1843594	0	0	0
tig00000001:1843596-1843598	0	0	0
tig00000001:1843601-1843603	0	0	0
tig00000001:1843624-1843626	0	0	0
tig00000001:1843632-1843634	0	0	0
tig00000001:1843655-1843657	0	0	0
tig00000001:1843679-1843681	0	0	0
tig00000001:1843707-1843709	0	0	0
tig00000001:1843728-1843730	0	0	0
tig00000001:1843767-1843769	0	0	0
tig00000001:1843773-1843775	0	0	0
tig00000001:1843777-1843779	0	0	0
tig00000001:1843787-1843789	0	0	0
tig00000001:1843809-1843811	0	0	0
tig00000001:1843869-1843871	0	0	0
tig00000001:1843884-1843886	0	0	0
tig00000001:1843902-1843904	0	0	0
tig00000001:1843911-1843913	0	0	0
tig00000001:1843934-1843936	0	0	0
tig00000001:1843936-1843938	0	0	0
tig00000001:1844000-1844002	0	0	0
tig00000001:1844030-1844032	0	0	0
tig00000001:1844033-1844035	0	0	0
tig00000001:1844038-1844040	0	0	0
tig00000001:1844042-1844044	0	0	0
tig00000001:1844057-1844059	0	0	0
tig00000001:1844064-1844066	0	0	0
tig00000001:1844070-1844072	0	0	0
